Episode_number,yaw,pitch,roll,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
418,0.8656849786804649,0.6435011087932844,1.033885584054851,1.0249571800231934,1.7370576858520508,6.799999999999997,0.23089003562927246,13.2,91,76,15
419,0.7188299996216245,1.5707963267948966,0.7853981633974484,1.7704460620880127,2.7741141319274902,6.499999999999997,0.20072507858276367,11.7,95,78,17
420,0.40814910375508934,0.20135792079033077,0.3416154906478072,2.020570993423462,1.0014677047729492,6.799999999999997,0.22447681427001953,17.799999999999997,68,60,8
421,0.02040533068653809,0,0,0.7957685589790344,0.5,2.0,0,1.4,4,5,0
422,1.2036224929766774,0,1.2392421649189587,1.3066439628601074,1.022115694358945,6.1999999999999975,0.19248294830322266,9.2,85,76,9
423,0.9224643377076361,0.8330703583416478,0.6022873461349642,1.0,1.8705648183822632,7.399999999999997,0.22017312049865723,25.099999999999998,82,63,19
424,0.260602391747341,0.16069065295191062,0.12435499454676142,1.2571748197078705,0.8576881289482117,6.499999999999997,0.2226119041442871,24.999999999999996,77,64,13
425,0.9380474917927135,0.28379410920832787,0.3769092703248211,2.7515846490859985,4.647731781005859,7.099999999999997,0.20396780967712402,12.0,101,84,17
426,1.0906212971913698,1.5707963267948966,1.0007558630951865,1.418418049812317,2.5881089568138123,7.099999999999997,0.2161240577697754,14.1,107,91,16
427,0.11065722117389566,0.14046141470985582,0.04441521524691084,0.9744078274816275,1.4709596037864685,6.799999999999997,0.2267160415649414,15.8,57,48,9
428,0.2812322019182952,0.34691689752716176,0.2644883825492325,0.91275754570961,1.8208724558353424,6.799999999999997,0.2035531997680664,9.2,78,65,13
429,1.6438368920980158,0.6687427032023718,0.7597627548757708,1.1353813409805298,0.5081310411915183,6.499999999999997,0.23550891876220703,15.600000000000001,90,75,15
430,0,0,0,0,0,0,0,0,0,0,0
431,0.4724969355170638,0.2423658510389632,0.2847304385227122,0.96653613448143,1.0,6.499999999999997,0.1959381103515625,13.4,72,59,13
432,1.044169055361146,0.16069065295191062,1.9347752833045404,2.7417283058166504,1.0023288219235837,7.099999999999997,0.16466307640075684,11.9,99,83,16
433,1.8370483759458218,0.5006547124045883,1.2936356194613075,2.0,1.1348692029714584,7.099999999999997,0.2199721336364746,15.3,100,80,20
434,1.5707963267948966,0.38979629647426056,1.1611502181700588,0.8926907554268837,1.8013665676116943,6.799999999999997,0.21824193000793457,12.100000000000001,85,71,14
435,1.2242574623609548,0.1202898823947881,0.2561513825656035,0.9447184838354588,0.5137810707092285,6.499999999999997,0.20494413375854492,14.2,75,61,14
436,0,0,0,0,0,0,0,0,0,0,0
437,0.8318762947484514,0.36826789343663996,0.519146114246523,2.0325220823287964,1.170249879360199,6.799999999999997,0.1516721248626709,20.9,93,75,18
438,1.1999050379822342,0.3046926540153976,0.7066142024083045,0.6736020445823669,1.3803083896636963,6.499999999999997,0.2194349765777588,13.5,80,63,17
439,0.7140906986121581,0,0.8850668158886106,0.8287131786346436,0.9050654768943787,6.1999999999999975,0.21297693252563477,19.799999999999997,83,66,17
440,0.36120375549368167,0.38979629647426056,0.09495170634275635,1.2969226241111755,0.9358008056879044,6.799999999999997,0.21070194244384766,9.5,68,56,12
441,0,0,0,0,0,0,0,0,0,0,0
442,2.645169900184911,0,2.6879949574820214,2.0350332781672478,1.6859295666217804,6.799999999999997,0.207136869430542,12.4,93,78,15
443,0,0,0,0,0,0,0,0,0,0,0
444,0.28473043852271224,0.040010674353988904,0.09495170634275635,1.552266240119934,2.2593825459480286,6.499999999999997,0.20703887939453125,11.3,75,61,14
445,1.7436569335820415,1.5707963267948966,1.602036160225165,0.8385628759860992,1.789691686630249,6.499999999999997,0.19943690299987793,17.3,93,77,16
446,1.0104364498900535,0,1.0104364498900535,0.7174798101186752,0.9483146667480469,6.499999999999997,0.2307589054107666,28.49999999999999,76,63,13
447,0.992894389832651,0.060036058445278435,2.089942441041419,2.8788713216781616,1.66508150100708,6.499999999999997,0.21428203582763672,10.4,82,66,16
448,0.42285392613294076,0.12028988239478802,0.1243549945467615,1.5,2.5621862411499023,6.799999999999997,0.15240693092346191,12.2,72,62,10
449,1.5187600119856803,0.12028988239478806,1.1722738811284765,1.2735000848770142,1.219278335571289,7.099999999999997,0.2235581874847412,16.4,107,86,21
450,0.6032298529246848,0.4779951985189524,0.9119902906774204,2.9137651920318604,1.5450198724865913,6.799999999999997,0.20569682121276855,12.5,108,88,20
451,1.1383885512243588,0.1606906529519106,0.7977432152416727,1.1946344822645187,1.1056971549987793,6.499999999999997,0.20418381690979004,16.4,75,63,12
452,0.6273081922757626,0.020001333573390494,0.5724598138180512,1.7456029653549194,0.7070253193378448,6.499999999999997,0.2239079475402832,11.4,95,80,15
453,0.17593962545252786,0.1404614147098558,0.43240777557053783,1.359682321548462,1.5635645389556885,6.499999999999997,0.2165231704711914,11.6,62,48,14
454,0.380506377112365,0.18098645124654775,0.30970294454245634,1.0218884944915771,1.5,6.499999999999997,0.2003779411315918,13.4,79,61,18
455,0.8794593980254347,0.04001067435398893,0.8058034940839864,1.6264687776565552,1.2697432041168213,6.799999999999997,0.2188398838043213,17.3,88,77,11
456,0.7717003900245825,0,2.214297435588181,0.5229996014386415,1.364718735218048,6.1999999999999975,0.20809507369995117,21.199999999999996,77,66,11
457,1.4784669920632976,1.5707963267948966,1.4784669920632976,2.2217369079589844,1.4816637635231018,6.499999999999997,0.1698160171508789,15.9,88,76,12
458,0,0,0,0,0,0,0,0,0,0,0
459,0.6125375566103034,0.523598775598299,0.4444192099010992,0.6020835861563683,1.0011871613096446,6.799999999999997,0.22106480598449707,19.699999999999996,76,61,15
460,0.34877100358390706,0,0.218668945873942,2.0227577686309814,0.7547880113124847,2.8999999999999995,0,4.0,36,36,1
461,0.8441539861131709,0.80380231893303,0.7283173809911837,2.4446297883987427,1.511607146821916,6.499999999999997,0.19813203811645508,9.7,86,74,12
462,0.49934672168013017,0,0.624023052976757,0.7839113175868988,0.5,7.099999999999997,0.19993209838867188,12.8,66,54,12
463,0.5754246505352849,0.8038023189330301,0.2213144423477913,1.5819944143295288,0.7711037397384644,7.099999999999997,0.29552197456359863,12.600000000000001,65,50,15
464,1.2637505947761059,0.02000133357339048,0.3639789565096442,1.046437107026577,1.8063511848449707,6.799999999999997,0.20454096794128418,20.0,81,66,15
465,0.5218342798144106,0,0.5404195002705843,0.7687643766403198,1.1407198011875153,7.399999999999997,0.20525789260864258,17.700000000000003,80,66,14
466,0,0,0,0,0,0,0,0,0,0,0
467,0.5162306706117479,0,0.5807563535676705,1.4721086211502552,1.1100822165608406,6.799999999999997,0.21254992485046387,11.5,80,64,16
468,0.4145068745847861,0.24236585103896327,0.2683662109059069,1.0,1.4774187039583921,6.1999999999999975,0.22065305709838867,12.1,72,59,13
469,1.9018924034990288,1.5707963267948966,1.313472611823808,1.1641759872436523,1.6180144101381302,6.499999999999997,0.224168062210083,14.3,82,66,16
470,0.14481249823893905,0.14046141470985582,0.027020449187264737,0.8414985239505768,0.5665724948048592,2.8999999999999995,0,11.100000000000001,34,32,3
471,0.9544993893988254,0.20135792079033069,1.0617254383725134,1.0,2.692276358604431,6.499999999999997,0.21832513809204102,15.2,115,100,15
472,1.7359450042095235,0.28379410920832787,0.9140946646754624,1.0803036615252495,0.9378520250320435,6.499999999999997,0.21251606941223145,21.299999999999997,85,66,19
473,3.011890116433881,1.5707963267948966,3.011890116433881,2.2741344571113586,0.5016696131788194,6.499999999999997,0.21844100952148438,16.2,87,68,19
474,0.6805212246672145,0.060036058445278435,0.6162969373960713,1.2578698992729187,0.9082184135913849,7.099999999999997,0.2173929214477539,16.4,94,75,19
475,0,0,0,0,0,0,0,0,0,0,0
476,0.9272952180016123,0.18098645124654772,0.260602391747341,1.9872341118752956,2.2088147401809692,6.499999999999997,0.21752095222473145,10.9,88,71,17
477,0,0,0,0,0,0,0,0,0,0,0
478,0.36172924151993224,0.04001067435398892,0.3136206522166983,1.2293670773506165,1.3088111877441406,6.499999999999997,0.2100539207458496,10.4,65,53,12
479,0.21406068356382155,0.16069065295191062,0.2053953891897674,1.6236696243286133,0.9699984788894653,6.799999999999997,0.20861101150512695,12.7,72,59,13
480,0.7431697612844465,0,1.147942400661956,2.594839572906494,1.047121074050665,6.799999999999997,0.20816802978515625,18.0,73,58,15
481,0.5364354576047313,0.5943858000010622,0.5364354576047313,1.0023448467254639,1.6827825605869293,6.499999999999997,0.20773005485534668,22.8,89,71,18
482,1.0729739941778955,1.5707963267948966,1.1420182993488803,0.9127501994371414,1.2362987995147705,6.799999999999997,0.22040414810180664,11.600000000000001,84,69,15
483,0.9048270894157868,0,0.647047193220323,0.5216155555099249,1.2758906483650208,6.799999999999997,0.21915984153747559,15.0,78,59,19
484,0.3217505543966422,0.570437109399922,0.2252767792140553,1.1373696327209473,1.3198426365852356,6.499999999999997,0.233612060546875,20.199999999999996,89,75,14
485,1.449444326224133,0.020001333573390494,0.8574382287842761,0.9450900554656982,0.5078143496066332,7.099999999999997,0.28310203552246094,28.89999999999999,84,67,17
486,0.8478169733934058,0.020001333573390494,0.7283173809911837,5.042608737945557,1.6893388032913208,7.099999999999997,0.21232986450195312,13.5,107,87,20
487,1.0808390005411683,0.04001067435398893,1.0808390005411683,0.9423329532146454,2.14370858669281,6.499999999999997,0.19830989837646484,11.8,89,75,14
488,0,0,0,0,0,0,0,0,0,0,0
489,0.6435011087932845,0.5943858000010621,0.2449786631268642,1.0447336845099926,1.4714858401566744,6.799999999999997,0.22191190719604492,16.799999999999997,99,83,16
490,0.5937496667107712,0.12028988239478809,0.5937496667107712,1.7899848222732544,1.0,6.799999999999997,0.21061396598815918,-222.09999999999997,92,70,22
491,0.519146114246523,0,0.48344700156719905,0.7754160165786743,1.0057042837142944,6.499999999999997,0.21796202659606934,14.8,77,63,14
492,0.5942137038004339,0.06003605844527848,0.43662715981354144,0.9729520175606012,2.4947431683540344,7.099999999999997,0.23303914070129395,12.7,70,57,13
493,0.283794109208328,0.4334453200698859,0.20539538918976746,1.3897797465324402,2.193492069840431,7.099999999999997,0.19907402992248535,19.799999999999997,78,63,15
494,1.5707963267948957,0,2.81984209919315,1.454652227461338,0.8351145386695862,7.099999999999997,0.23708701133728027,17.1,101,83,18
495,1.7467359522474244,1.5707963267948966,1.5350972141155723,2.6325623989105225,1.352791428565979,7.099999999999997,0.21962308883666992,17.1,90,76,14
496,1.2252407462131845,1.5707963267948966,2.3127435948008137,1.2833127975463867,1.5936039686203003,7.099999999999997,0.2109050750732422,17.4,109,88,21
497,0.1973955598498808,0,0.14481249823893905,1.8880038261413574,1.5452088117599487,6.499999999999997,0.21176600456237793,13.0,68,55,13
498,0.26060239174734107,0,0.23783592745745083,1.3271463811397552,1.1888886094093323,3.499999999999999,0,9.7,46,41,6
499,0.29423456511118784,0.20135792079033082,0.3310960767041322,0.8281477242708206,1.0225384887307882,6.799999999999997,0.20084095001220703,39.8,80,64,16
500,0.9119902906774203,0.28379410920832787,0.75415832996718,1.182847023010254,0.8042920529842377,6.1999999999999975,0.22272896766662598,10.5,61,48,13
501,0.12970253715591215,0.08008558003365904,0.12970253715591215,1.7117608934640884,0.8739111125469208,6.799999999999997,0.21837592124938965,17.6,67,52,15
502,0.7641247773733872,0.04001067435398893,0.7531512809621946,1.043584693223238,1.170441746711731,7.099999999999997,0.2069258689880371,13.1,95,77,18
503,1.0934509444212248,0.020001333573390494,0.17593962545252784,1.3691402971744537,1.6587454080581665,6.499999999999997,0.21471881866455078,11.0,78,62,16
504,0,0,0,0,0,0,0,0,0,0,0
505,0.2551823906208184,0.10016742116155979,0.12184243701991719,0.8783971071243286,1.4169510155916214,7.099999999999997,0.20158910751342773,33.3,63,50,13
506,0.18822150530477075,0,0.10379234045704282,1.2184385806322098,1.4352835416793823,6.499999999999997,0.22371196746826172,16.0,58,51,7
507,0.5880026035475678,0,0.34877100358390706,0.7751290202140808,0.7789113223552704,3.499999999999999,0,4.9,39,35,5
508,0.28379410920832787,0.28379410920832787,0.20539538918976746,1.2791301310062408,0.6226586997509003,6.499999999999997,0.2199089527130127,11.7,74,58,16
509,0,0,0,0,0,0,0,0,0,0,0
510,0.3347368373168147,0.2013579207903308,0.07982998571223729,0.5478717237710953,1.0979335308074951,6.799999999999997,0.22368907928466797,18.5,90,70,20
511,1.3876855095324125,0.411516846067488,0.6240230529767569,1.0,1.282451093196869,6.799999999999997,0.199127197265625,13.999999999999998,78,67,11
512,0.9888912086550111,0.36826789343664,0.6986598247214633,1.0,1.606903038918972,7.9999999999999964,0,15.1,91,69,23
513,0.2053953891897674,0.3257294872946302,0.04441521524691084,0.7675672769546509,1.7267793416976929,6.499999999999997,0.2222309112548828,23.199999999999996,71,60,11
514,1.396124127786657,0.9614110187641013,0.3851575063634742,2.0,1.062680423259735,6.799999999999997,0.19985699653625488,13.7,111,85,26
515,0.8007815651780436,0.020001333573390494,0.681298225287849,0.6100408211350441,1.342247113585472,6.499999999999997,0.21851181983947754,29.799999999999994,83,65,18
516,0.9380474917927135,0.36826789343663996,0.5880026035475675,2.374795436859131,1.1019886434078217,6.799999999999997,0.2205359935760498,17.5,102,79,23
517,0,0,0,0,0,0,0,0,0,0,0
518,0.38050637711236485,0.16069065295191062,0.38050637711236485,1.1042087078094482,0.9794572647660971,6.799999999999997,0.20819687843322754,17.3,69,57,12
519,0.4182243295792291,0.4779951985189524,0.44441920990109907,3.6252920627593994,1.1901010870933533,6.499999999999997,0.21704411506652832,10.4,70,60,10
520,1.1999050379822342,0.9972832223717998,2.2197918857913974,2.228893280029297,1.6494771242141724,6.499999999999997,0.20569801330566406,11.6,68,55,13
521,0.6316906343389693,0.2013579207903308,0.4220050299022177,2.1268666982650757,1.335979700088501,6.499999999999997,0.2142040729522705,10.5,88,71,17
522,0.15431877592611906,0.22181447049679442,0.15431877592611906,1.0017443895339966,2.780272960662842,6.499999999999997,0.20544695854187012,12.3,60,48,12
523,0.10379234045704286,0.10016742116155981,0.10379234045704286,1.5,0.7072867155075073,2.5999999999999996,0,2.2,17,17,1
524,1.0475180046629213,0.694498265626556,0.7610127542247298,3.7967288494110107,1.0322347283363342,6.799999999999997,0.23920512199401855,11.7,101,85,16
525,0.5823529461439833,0.5235987755982989,2.451146196535101,1.9340488910675049,0.5228169690817595,6.799999999999997,0.20440006256103516,29.099999999999994,80,66,14
526,0.4461055489434036,0.5006547124045883,0.5743048301747018,2.5087730884552,2.468454122543335,6.499999999999997,0.21445083618164062,14.3,102,85,17
527,1.0714496051147666,1.5707963267948966,1.8269477093605,1.5112324953079224,1.2178586274385452,6.799999999999997,0.22243094444274902,15.0,87,70,17
528,0.6857295109062863,0.16069065295191065,0.48088728019533583,1.084776185452938,2.044031023979187,2.3,0,2.5,42,40,3
529,1.147942400661956,0.04001067435398893,0.48995732625372845,1.633553385734558,1.2041484862565994,6.799999999999997,0.20340394973754883,14.4,100,82,18
530,0.44344833641973824,0.5235987755982989,1.299849476456476,1.9367613196372986,0.5834801197052002,6.499999999999997,0.21888184547424316,20.199999999999996,73,60,13
531,0.9129077216126865,0,1.0412067280128203,1.4494904279708862,1.9167943000793457,6.499999999999997,0.15642309188842773,11.4,72,58,14
532,1.0743735733900148,1.119769514998634,1.5707963267948966,0.765053316950798,4.0010998249053955,7.099999999999997,0.22646594047546387,19.6,97,77,20
533,0.7378150601204649,0.45559867339582344,0.5467888408892473,1.1057614386081696,0.6402074992656708,7.399999999999997,0.20214319229125977,222.10000000000002,83,63,20
534,0.21866894587394198,0.411516846067488,0.044415215246910854,2.010976971127093,0.788228377699852,6.499999999999997,0.20617103576660156,11.9,69,56,13
535,0.9075933340888035,0.3469168975271618,0.4868992318112691,1.270940512418747,1.5731229782104492,6.499999999999997,0.23648405075073242,21.099999999999998,82,64,18
536,0.4228539261329407,0.12028988239478804,0.4228539261329407,1.0,2.2609581500291824,6.499999999999997,0.22574400901794434,10.0,87,74,13
537,2.281705699978463,0.8946658172342352,0.7727406115633964,0.7960110306739807,1.1110109686851501,6.799999999999997,0.2184751033782959,19.5,68,57,11
538,1.5707963267948963,0.04001067435398893,1.5707963267948963,0.7345146089792252,2.0,7.099999999999997,0.21553397178649902,13.1,77,60,17
539,0.3639789565096441,0.3257294872946302,0.2639637236257045,1.0426656007766724,1.3528054356575012,7.099999999999997,0.21913981437683105,9.5,65,54,11
540,1.2036224929766774,1.5707963267948966,1.1133214788988717,1.2567485570907593,1.2615011930465698,7.399999999999997,0.21746492385864258,19.9,84,66,18
541,0.4899573262537283,0.22181447049679442,0.48995732625372834,1.0569201111793518,0.6391450762748718,7.099999999999997,0.22333598136901855,17.6,87,70,17
542,0.21866894587394195,0.16069065295191062,0.047583103276983375,1.0097724795341492,1.186181902885437,7.399999999999997,0.21998310089111328,11.7,72,58,14
543,0.09495170634275635,0,0.04441521524691084,1.1695697456598282,0.5583783276379108,6.499999999999997,0.1718769073486328,12.1,44,39,5
544,0.6747409422235529,0.5006547124045881,0.5880026035475677,0.9252946972846985,1.2773025631904602,6.799999999999997,0.2198178768157959,13.5,64,49,15
545,0.5763752205911837,0.28379410920832787,0.5239193476851991,1.3507986068725586,1.292913943529129,6.799999999999997,0.2008228302001953,12.5,96,77,19
546,0.9129077216126865,0.16069065295191054,0.5807563535676705,1.3600360751152039,0.9365144371986389,6.799999999999997,0.221268892288208,14.1,96,75,21
547,0.2812322019182953,0.14046141470985582,0.260602391747341,1.0147513151168823,0.9334555119276047,6.799999999999997,0.22043800354003906,14.2,78,61,17
548,0.9505468408120752,0.7477626346599205,0.5743048301747019,1.012409582734108,0.9783536568284035,7.099999999999997,0.22391390800476074,115.9,77,60,17
549,0.2639637236257046,0.020001333573390494,0.218668945873942,2.555598296225071,0.5,7.099999999999997,0.22456812858581543,16.1,71,55,16
550,0.9505468408120751,0.22181447049679442,0.4801750296035269,0.9121450483798981,1.3130637407302856,6.799999999999997,0.23093199729919434,17.9,75,61,14
551,0.16514867741462683,0.2013579207903308,0.16514867741462683,1.0,0.8206359446048737,6.799999999999997,0.20332884788513184,11.1,54,44,10
552,0,0,0,0,0,0,0,0,0,0,0
553,0.7641247773733871,0.3897962964742606,0.5218342798144104,0.958272036164999,1.5,6.499999999999997,0.22164487838745117,10.7,54,42,12
554,1.4614777929069966,0,1.2748702883306884,2.769397497177124,0.6143724918365479,7.099999999999997,0.2134230136871338,14.7,86,72,14
555,0,0,0,0,0,0,0,0,0,0,0
556,0.38050637711236496,0.32572948729463025,0.569313191100662,2.1131566762924194,1.5567321218550205,6.799999999999997,0.2201220989227295,10.7,64,52,12
557,1.7647554740547897,1.5707963267948966,1.5707963267948966,0.5281553082168102,1.1863996982574463,7.099999999999997,0.2251720428466797,19.4,60,48,12
558,0.7604033697785283,0.32572948729463025,0.5307734972029069,1.043376088142395,1.002456470625475,6.499999999999997,0.1932659149169922,18.299999999999997,79,69,10
559,0.3995154939993745,0.22181447049679442,0.376909270324821,1.1096178963780403,1.294150561094284,5.299999999999998,0,10.7,82,67,16
560,1.8059472965038403,0.02000133357339051,0.9652516631899265,1.4807468056678772,0.9452127814292908,7.099999999999997,0.2251880168914795,28.89999999999999,106,88,18
561,0.20131710837464076,0.14046141470985582,0.26060239174734107,1.841350793838501,1.2656195759773254,6.1999999999999975,0.21967506408691406,14.0,81,66,15
562,1.1583858851975093,0.570437109399922,0.6947382761967033,1.0,1.6830888837575912,7.099999999999997,0.22008490562438965,13.8,79,63,16
563,1.1071487177940906,0.04001067435398893,0.9431669009934024,2.945791006088257,1.2065280079841614,6.799999999999997,0.20572400093078613,14.7,81,66,15
564,0.02083032003621709,0.020001333573390494,0.02083032003621709,1.7149348258972168,0.5,2.0,0,1.2,7,8,0
565,0.7036137827794523,0.2630222029084689,0.3612037554936817,1.1015861630439758,1.826533854007721,6.799999999999997,0.22448086738586426,15.900000000000002,79,62,17
566,0.2053953891897674,0.2013579207903308,0.14888994760949725,2.1042645648121834,1.1107856035232544,7.399999999999997,0.21679401397705078,16.4,82,63,19
567,1.7582254392385703,1.5707963267948966,1.439208185336976,1.0,0.6104746237397194,6.799999999999997,0.20740318298339844,21.699999999999996,81,67,14
568,1.0121970114513343,1.035269672480509,0.7717003900245825,1.8807116746902466,1.0859510377049446,7.099999999999997,0.20328402519226074,15.9,83,68,15
569,0,0,0,0,0,0,0,0,0,0,0
570,0.7140906986121581,0,0.4527784718235359,1.8840631246566772,1.5405632257461548,6.499999999999997,0.2230370044708252,14.5,79,67,12
571,0.36120375549368167,0.12028988239478809,0.4297622790966885,1.2533629536628723,2.0,6.799999999999997,0.2118699550628662,12.8,81,66,15
572,0.4825132950224769,0.4555986733958234,0.4825132950224769,1.1287275403738022,1.3237637877464294,6.1999999999999975,0.21688199043273926,11.0,79,60,19
573,0.6435011087932845,0.7208187608700896,0.4733560418349151,1.0,1.2464661002159119,6.799999999999997,0.20975208282470703,26.499999999999993,80,63,17
574,0.45471927482096935,0,0.4547192748209694,1.1783177852630615,0.6776918321847916,6.799999999999997,0.20896291732788086,14.2,76,61,15
575,0,0,0,0,0,0,0,0,0,0,0
576,0.29145679447786715,0.14046141470985582,0.12184243701991723,1.9693340063095093,2.433805227279663,6.499999999999997,0.21420598030090332,13.9,86,69,17
577,0,0,0,0,0,0,0,0,0,0,0
578,1.4327903031373772,1.5707963267948966,1.299849476456476,0.692353367805481,1.515780746936798,6.799999999999997,0.2130448818206787,11.9,76,61,15
579,0.9953716762596116,0.08008558003365902,0.5585993153435626,1.0297044198960066,0.7482505440711975,6.499999999999997,0.29405903816223145,21.099999999999998,88,72,16
580,1.1902899496825317,0.5943858000010622,0.7188299996216246,1.0915156602859497,1.7871413230895996,6.799999999999997,0.22333598136901855,17.8,81,64,17
581,0.7266423406817258,0.5468509506959441,0.45145309155255436,1.0749512910842896,3.057140827178955,6.799999999999997,0.22058701515197754,11.5,85,67,18
582,0.5585993153435624,0.12028988239478809,0.7531512809621943,0.8200144916772842,1.393783986568451,6.499999999999997,0.20412707328796387,715.3000000000001,68,55,13
583,1.0808390005411683,0.28379410920832776,0.28473043852271224,1.5263411812484264,1.4644106030464172,6.799999999999997,0.21611690521240234,13.9,68,53,15
584,0.6162969373960713,0.9272952180016121,0.6805212246672144,1.0224553346633911,0.9397346675395966,6.799999999999997,0.21639394760131836,14.100000000000001,73,58,15
585,0,0,0,0,0,0,0,0,0,0,0
586,0.7464568203004092,0,0.45277847182353603,1.0863903537392616,1.5060521364212036,6.799999999999997,0.22527289390563965,17.6,98,79,19
587,0.3217505543966423,0,0.26060239174734107,1.7380390763282776,1.5268602967262268,6.499999999999997,0.21948003768920898,11.9,89,73,16
588,1.06369782240256,0.36826789343664,0.2837941092083279,0.5159873198717833,0.5384852923452854,6.499999999999997,0.15729498863220215,142.79999999999995,58,46,12
589,0.7531512809621945,0.6435011087932845,0.7531512809621945,2.332844614982605,0.919791579246521,7.099999999999997,0.20580792427062988,21.199999999999996,89,69,20
590,0.9272952180016124,0.5468509506959441,0.7610127542247298,1.0945456326007843,1.6293994188308716,7.099999999999997,0.22110795974731445,13.0,88,68,20
591,1.147942400661956,0.060036058445278435,0.7649928327109103,3.730393648147583,0.8750457465648651,6.499999999999997,0.2180309295654297,13.9,80,66,14
592,0,0,0,0,0,0,0,0,0,0,0
593,0.5280744484263598,0.2013579207903307,0.5880026035475677,0.9676110148429871,1.045464165508747,7.399999999999997,0.21922612190246582,20.4,87,66,21
594,3.141592653589793,1.5707963267948966,3.141592653589793,0.4869738994166255,1.642938494682312,6.499999999999997,0.22867703437805176,15.9,77,67,10
595,0.2551823906208184,0.12028988239478809,0.2847304385227122,1.9024370908737183,1.0579917430877686,6.1999999999999975,0.20727801322937012,18.200000000000003,84,67,17
596,0.1882215053047708,0.16069065295191062,0.10379234045704286,1.0,0.8398577868938446,3.1999999999999993,0,8.9,44,42,3
597,0.2683662109059069,0.020001333573390494,0.03332099587824714,1.6206443905830383,0.5938068106770515,7.099999999999997,0.2170858383178711,16.4,64,49,15
598,0.34161549064780716,0,0.4081491037550893,0.5262060258537531,0.6655237823724747,6.1999999999999975,0.20693588256835938,22.299999999999997,69,56,13
599,0.7008544078844503,0.570437109399922,0.575424650535285,1.7917954921722412,2.8076765537261963,6.499999999999997,0.21206188201904297,16.7,78,63,15
600,0.9505468408120752,1.5707963267948966,0.6747409422235527,0.6715876162052155,1.4328892827033997,6.1999999999999975,0.21803498268127441,20.199999999999996,71,59,12
601,0.9544993893988254,0.32572948729463025,0.7032306410357484,1.9202849864959717,0.7979160249233246,6.799999999999997,0.24356484413146973,17.5,97,79,18
602,0,0,0,0,0,0,0,0,0,0,0
603,0.5763752205911837,0.2837941092083278,0.40814910375508934,0.9697580933570862,2.579719305038452,7.699999999999997,0.2031710147857666,16.7,87,66,21
604,0.22527677921405526,0,0.22527677921405526,1.7386066913604736,0.8020339906215668,6.499999999999997,0.19799423217773438,13.1,82,61,21
605,1.2882413743253092,0,0.6078019961139605,1.5,1.436844140291214,6.499999999999997,0.20803308486938477,15.3,66,53,13
606,0.6327488350021833,0.5468509506959441,0.7216548508647614,1.0,2.0308752488344908,6.1999999999999975,0.21529793739318848,11.0,60,46,14
607,0.2889754099925665,0.04001067435398893,0.2683662109059069,0.5,0.814253956079483,2.8999999999999995,0,12.799999999999997,32,31,2
608,0.36120375549368167,0,0.6805212246672144,0.8421958684921265,1.0,6.499999999999997,0.20636296272277832,26.599999999999998,72,52,20
609,0,0,0,0,0,0,0,0,0,0,0
610,1.97568811307998,0.32572948729463025,0.7727406115633964,1.4784925878047943,0.8233487010002136,7.099999999999997,0.22699594497680664,15.3,72,55,17
611,1.178456182579381,0.10016742116155986,0.7431697612844463,2.6367377638816833,1.262718290090561,6.799999999999997,0.1965501308441162,21.6,97,76,21
612,1.299849476456476,0,0.9097531579442097,0.6005912944674492,0.976436622440815,6.499999999999997,0.21364092826843262,226.39999999999998,67,53,14
613,0,0,0,0,0,0,0,0,0,0,0
614,0.42976227909668857,0.6687427032023717,0.43662715981354144,0.9894769191741943,0.5587138533592224,6.499999999999997,0.20206904411315918,113.8,52,42,10
615,0,0,0,0,0,0,0,0,0,0,0
616,0.6973907898697076,0,0.7695264804056584,0.7624163925647736,0.9346654713153839,7.399999999999997,0.2185971736907959,17.0,79,57,22
617,0.9025069079643127,0.9272952180016123,1.1420182993488803,2.3502408266067505,1.1220701038837433,7.399999999999997,0.15933012962341309,19.5,93,73,20
618,0,0,0,0,0,0,0,0,0,0,0
619,0.45471927482096947,0.1809864512465477,0.444419209901099,1.1047411561012268,0.6290515065193176,6.799999999999997,0.21478700637817383,23.299999999999997,85,68,17
620,0.08314123188844125,0.24236585103896321,0.0,0.9386672712862492,1.0084822177886963,6.799999999999997,0.19625496864318848,28.599999999999994,68,53,15
621,0,0,0,0,0,0,0,0,0,0,0
622,0.5162306706117479,0,0.48344700156719905,0.9638891220092773,1.5486448518931866,7.099999999999997,0.20668506622314453,20.799999999999997,64,47,17
623,1.3659196097577881,1.5707963267948966,1.2568581134583556,1.0731433257460594,0.9212948381900787,6.499999999999997,0.15894412994384766,15.6,69,57,12
624,1.3690339824746096,0,0.8685393952858896,1.6210436820983887,1.5,6.499999999999997,0.20375895500183105,9.5,73,59,14
625,0.36172924151993224,0,0.218668945873942,1.2774176597595215,1.0270779728889465,6.799999999999997,0.21643900871276855,22.099999999999998,59,43,16
626,0,0,0,0,0,0,0,0,0,0,0
627,1.5707963267948966,0,0.7853981633974483,0.9493803083896637,1.064186155796051,6.1999999999999975,0.20866084098815918,12.0,65,53,12
628,0.6304014214735074,0.47799519851895245,0.6304014214735074,1.2684105038642883,1.1478711366653442,7.099999999999997,0.21293282508850098,13.8,77,62,15
629,0.3016190462662397,0.2630222029084689,0.7853981633974483,1.955671675503254,1.0149183217436075,7.099999999999997,0.2208549976348877,16.9,79,59,20
